timestamp,traffic_volume,temperature,weather_main,weather_description,congestion_level
2012-12-19 18:00:00,4553,269.16,Haze,haze,Medium
2012-12-19 18:00:00,4553,269.16,Mist,mist,Medium
2012-12-19 19:00:00,3353,269.21,Haze,haze,Medium
2012-12-19 19:00:00,3353,269.21,Mist,mist,Medium
2012-12-19 20:00:00,2883,269.35,Haze,haze,Medium
2012-12-19 20:00:00,2883,269.35,Mist,mist,Medium
2012-12-19 21:00:00,2591,269.58,Mist,mist,Medium
2012-12-19 21:00:00,2591,269.58,Haze,haze,Medium
2012-12-19 21:00:00,2591,269.58,Snow,heavy snow,Medium
2012-12-19 22:00:00,2004,269.95,Haze,haze,Medium
2012-12-19 22:00:00,2004,269.95,Mist,mist,Medium
2012-12-19 23:00:00,1113,270.09,Snow,heavy snow,Low
2012-12-19 23:00:00,1113,270.09,Mist,mist,Low
2012-12-20 00:00:00,641,270.56,Mist,mist,Low
2012-12-20 01:00:00,419,271.06,Mist,mist,Low
2012-12-20 02:00:00,281,271.44,Mist,mist,Low
2012-12-20 03:00:00,391,271.57,Mist,mist,Low
2012-12-20 04:00:00,837,271.43,Mist,mist,Low
2012-12-20 05:00:00,2489,271.34,Clouds,overcast clouds,Medium
2012-12-20 06:00:00,5277,270.61,Mist,mist,High
2012-12-20 07:00:00,5631,270.28,Mist,mist,High
2012-12-20 08:00:00,5444,270.17,Mist,mist,High
2012-12-20 08:00:00,5444,270.17,Haze,haze,High
2012-12-20 09:00:00,4803,269.74,Mist,mist,Medium
2012-12-20 09:00:00,4803,269.74,Haze,haze,Medium
2012-12-20 10:00:00,4500,270.01,Mist,mist,Medium
2012-12-20 11:00:00,4785,270.62,Haze,haze,Medium
2012-12-20 11:00:00,4785,270.62,Mist,mist,Medium
2012-12-20 12:00:00,4800,271.41,Mist,mist,Medium
2012-12-20 13:00:00,5007,273.0,Clouds,broken clouds,High
2012-12-20 15:00:00,5632,272.43,Haze,haze,High
2012-12-20 16:00:00,6333,271.6,Mist,mist,High
2012-12-20 17:00:00,5831,271.09,Mist,mist,High
2012-12-20 18:00:00,4279,270.9,Clouds,overcast clouds,Medium
2012-12-20 19:00:00,3270,270.72,Mist,mist,Medium
2012-12-20 20:00:00,2677,270.89,Clouds,overcast clouds,Medium
2012-12-20 21:00:00,2458,270.52,Snow,heavy snow,Medium
2012-12-20 21:00:00,2458,270.52,Mist,mist,Medium
2012-12-20 22:00:00,2208,269.79,Snow,heavy snow,Medium
2012-12-20 22:00:00,2208,269.79,Mist,mist,Medium
2012-12-20 23:00:00,1244,269.49,Clouds,overcast clouds,Low
2012-12-21 00:00:00,737,268.92,Clouds,overcast clouds,Low
2012-12-21 01:00:00,436,268.41,Snow,heavy snow,Low
2012-12-21 01:00:00,436,268.41,Haze,haze,Low
2012-12-21 02:00:00,318,267.99,Snow,heavy snow,Low
2012-12-21 02:00:00,318,267.99,Mist,mist,Low
2012-12-21 03:00:00,386,267.65,Snow,heavy snow,Low
2012-12-21 03:00:00,386,267.65,Mist,mist,Low
2012-12-21 04:00:00,739,267.56,Snow,heavy snow,Low
2012-12-21 04:00:00,739,267.56,Mist,mist,Low
2012-12-21 04:00:00,739,267.56,Haze,haze,Low
2012-12-21 05:00:00,2242,267.56,Snow,heavy snow,Medium
2012-12-21 05:00:00,2242,267.56,Mist,mist,Medium
2012-12-21 05:00:00,2242,267.56,Haze,haze,Medium
2012-12-21 06:00:00,5014,267.33,Snow,heavy snow,High
2012-12-21 06:00:00,5014,267.33,Mist,mist,High
2012-12-21 07:00:00,5982,267.31,Snow,heavy snow,High
2012-12-21 07:00:00,5982,267.31,Mist,mist,High
2012-12-21 08:00:00,5315,267.45,Snow,heavy snow,High
2012-12-21 08:00:00,5315,267.45,Mist,mist,High
2012-12-21 08:00:00,5315,267.45,Haze,haze,High
2012-12-21 09:00:00,5000,267.87,Snow,heavy snow,High
2012-12-21 09:00:00,5000,267.87,Mist,mist,High
2012-12-21 10:00:00,4985,268.39,Snow,heavy snow,Medium
2012-12-21 10:00:00,4985,268.39,Mist,mist,Medium
2012-12-21 10:00:00,4985,268.39,Haze,haze,Medium
2012-12-21 11:00:00,5409,268.82,Haze,haze,High
2012-12-21 13:00:00,5578,269.6,Clouds,overcast clouds,High
2012-12-21 14:00:00,5806,269.38,Clouds,overcast clouds,High
2012-12-21 15:00:00,5999,268.88,Clouds,broken clouds,High
2012-12-21 16:00:00,5968,268.03,Clouds,broken clouds,High
2012-12-21 17:00:00,5264,266.72,Clouds,scattered clouds,High
2012-12-21 18:00:00,4605,265.93,Clouds,scattered clouds,Medium
2012-12-21 19:00:00,3725,265.51,Clouds,few clouds,Medium
2012-12-21 20:00:00,3058,264.53,Clouds,broken clouds,Medium
2012-12-21 21:00:00,2795,263.41,Clouds,few clouds,Medium
2012-12-21 22:00:00,2724,262.59,Clouds,few clouds,Medium
2012-12-21 23:00:00,1843,262.15,Clouds,few clouds,Low
2012-12-22 00:00:00,1227,261.72,Clear,sky is clear,Low
2012-12-22 01:00:00,741,261.17,Clear,sky is clear,Low
2012-12-22 02:00:00,531,260.86,Clear,sky is clear,Low
2012-12-22 03:00:00,407,260.44,Clear,sky is clear,Low
2012-12-22 04:00:00,394,260.19,Clear,sky is clear,Low
2012-12-22 05:00:00,651,259.74,Clear,sky is clear,Low
2012-12-22 06:00:00,1048,259.47,Clear,sky is clear,Low
2012-12-22 07:00:00,1451,259.03,Clear,sky is clear,Low
2012-12-22 08:00:00,2100,259.03,Clear,sky is clear,Medium
2012-12-22 09:00:00,3111,259.7,Clear,sky is clear,Medium
2012-12-22 10:00:00,3705,261.21,Clear,sky is clear,Medium
2012-12-22 11:00:00,4164,262.57,Clear,sky is clear,Medium
2012-12-22 12:00:00,4300,263.75,Clear,sky is clear,Medium
2012-12-22 13:00:00,4350,264.69,Clear,sky is clear,Medium
2012-12-22 14:00:00,4243,265.51,Clear,sky is clear,Medium
2012-12-22 15:00:00,4332,265.33,Clear,sky is clear,Medium
2012-12-22 16:00:00,4678,264.82,Clear,sky is clear,Medium
2012-12-22 17:00:00,4384,263.43,Clouds,few clouds,Medium
2012-12-22 18:00:00,3631,262.44,Clouds,few clouds,Medium
2012-12-22 19:00:00,3132,261.62,Clouds,few clouds,Medium
2012-12-22 20:00:00,2694,261.31,Clear,sky is clear,Medium
2012-12-22 21:00:00,2567,260.44,Clear,sky is clear,Medium
2012-12-22 22:00:00,2451,260.69,Clear,sky is clear,Medium
2012-12-22 23:00:00,1693,260.4,Clouds,few clouds,Low
2012-12-23 00:00:00,1063,259.94,Clear,sky is clear,Low
2012-12-23 01:00:00,685,259.69,Clear,sky is clear,Low
2012-12-23 02:00:00,577,259.65,Clouds,few clouds,Low
2012-12-23 04:00:00,261,260.24,Clouds,few clouds,Low
2012-12-23 05:00:00,401,260.74,Mist,mist,Low
2012-12-23 06:00:00,660,261.5,Clouds,few clouds,Low
2012-12-23 07:00:00,895,261.4,Clouds,scattered clouds,Low
2012-12-23 08:00:00,1417,261.57,Clouds,broken clouds,Low
2012-12-23 09:00:00,2288,262.99,Clouds,broken clouds,Medium
2012-12-23 10:00:00,2955,265.29,Clouds,scattered clouds,Medium
2012-12-23 11:00:00,3397,266.89,Clouds,broken clouds,Medium
2012-12-23 12:00:00,3324,268.2,Clouds,broken clouds,Medium
2012-12-23 13:00:00,3459,269.17,Clouds,few clouds,Medium
2012-12-23 14:00:00,3292,269.53,Clear,sky is clear,Medium
2012-12-23 15:00:00,3838,269.42,Clear,sky is clear,Medium
2012-12-23 16:00:00,4039,268.86,Clear,sky is clear,Medium
2012-12-23 17:00:00,3474,267.86,Clear,sky is clear,Medium
2012-12-23 18:00:00,3071,266.61,Clear,sky is clear,Medium
2012-12-23 19:00:00,2537,265.76,Clear,sky is clear,Medium
2012-12-23 20:00:00,2254,265.15,Clear,sky is clear,Medium
2012-12-23 21:00:00,2099,265.33,Clear,sky is clear,Medium
2012-12-23 22:00:00,1847,265.03,Clear,sky is clear,Low
2012-12-23 23:00:00,1198,265.09,Snow,heavy snow,Low
2012-12-24 00:00:00,664,264.77,Clouds,overcast clouds,Low
2012-12-24 01:00:00,401,264.46,Clouds,overcast clouds,Low
2012-12-24 02:00:00,330,263.76,Clouds,overcast clouds,Low
2012-12-24 03:00:00,250,262.6,Clouds,overcast clouds,Low
2012-12-24 04:00:00,430,261.78,Clouds,scattered clouds,Low
2012-12-24 05:00:00,998,261.31,Clouds,broken clouds,Low
2012-12-24 06:00:00,1940,260.84,Clouds,broken clouds,Low
2012-12-24 07:00:00,2440,260.5,Clouds,broken clouds,Medium
2012-12-24 08:00:00,2174,260.01,Clouds,broken clouds,Medium
2012-12-24 09:00:00,2521,260.84,Clouds,broken clouds,Medium
2012-12-24 10:00:00,3008,262.0,Clouds,broken clouds,Medium
2012-12-24 11:00:00,3559,262.38,Clear,sky is clear,Medium
2012-12-24 12:00:00,3997,263.87,Clouds,overcast clouds,Medium
2012-12-24 13:00:00,3821,264.61,Clouds,overcast clouds,Medium
2012-12-24 14:00:00,4048,265.41,Clouds,broken clouds,Medium
2012-12-24 15:00:00,4032,265.47,Clouds,broken clouds,Medium
2012-12-24 16:00:00,3759,265.46,Clouds,broken clouds,Medium
2012-12-24 17:00:00,3099,264.76,Clouds,broken clouds,Medium
2012-12-24 18:00:00,2536,264.15,Clouds,broken clouds,Medium
2012-12-24 19:00:00,1972,263.81,Clouds,broken clouds,Low
2012-12-24 20:00:00,2212,263.32,Clouds,broken clouds,Medium
2012-12-24 21:00:00,2463,263.53,Clouds,broken clouds,Medium
2012-12-24 22:00:00,2240,263.78,Clouds,broken clouds,Medium
2012-12-24 23:00:00,1542,264.12,Clouds,broken clouds,Low
2012-12-25 00:00:00,803,264.4,Clouds,overcast clouds,Low
2012-12-25 01:00:00,575,264.52,Clouds,overcast clouds,Low
2012-12-25 02:00:00,352,264.42,Clouds,overcast clouds,Low
2012-12-25 03:00:00,191,264.31,Clouds,overcast clouds,Low
2012-12-25 04:00:00,125,264.31,Snow,heavy snow,Low
2012-12-25 05:00:00,208,263.91,Snow,heavy snow,Low
2012-12-25 06:00:00,432,263.69,Snow,heavy snow,Low
2012-12-25 07:00:00,478,263.45,Snow,heavy snow,Low
2012-12-25 07:00:00,478,263.45,Mist,mist,Low
2012-12-25 08:00:00,642,263.34,Snow,heavy snow,Low
2012-12-25 09:00:00,1138,263.2,Snow,heavy snow,Low
2012-12-25 10:00:00,1787,263.26,Clouds,broken clouds,Low
2012-12-25 11:00:00,2314,264.03,Clouds,scattered clouds,Medium
2012-12-25 12:00:00,2549,264.21,Clouds,broken clouds,Medium
2012-12-25 13:00:00,2724,264.12,Clouds,few clouds,Medium
2012-12-25 14:00:00,2739,264.11,Clear,sky is clear,Medium
2012-12-25 15:00:00,2788,263.75,Clear,sky is clear,Medium
2012-12-25 16:00:00,2938,263.25,Clear,sky is clear,Medium
2012-12-25 17:00:00,2934,260.79,Clear,sky is clear,Medium
2012-12-25 18:00:00,2944,260.51,Clear,sky is clear,Medium
2012-12-25 19:00:00,2941,259.68,Clear,sky is clear,Medium
2012-12-25 20:00:00,2795,259.57,Clear,sky is clear,Medium
2012-12-25 21:00:00,2370,258.82,Clear,sky is clear,Medium
2012-12-25 22:00:00,1758,258.45,Clear,sky is clear,Low
2012-12-25 23:00:00,1079,258.23,Clear,sky is clear,Low
2012-12-26 00:00:00,539,257.72,Clear,sky is clear,Low
2012-12-26 01:00:00,285,256.97,Clear,sky is clear,Low
2012-12-26 02:00:00,252,256.22,Clear,sky is clear,Low
2012-12-26 03:00:00,275,255.9,Clear,sky is clear,Low
2012-12-26 04:00:00,558,255.5,Clear,sky is clear,Low
2012-12-26 05:00:00,1880,254.9,Clear,sky is clear,Low
2012-12-26 06:00:00,3922,254.58,Clear,sky is clear,Medium
2012-12-26 07:00:00,4087,254.35,Clear,sky is clear,Medium
2012-12-26 08:00:00,3745,253.87,Clouds,few clouds,Medium
2012-12-26 09:00:00,3577,254.84,Clouds,few clouds,Medium
2012-12-26 10:00:00,3708,255.85,Clouds,few clouds,Medium
2012-12-26 11:00:00,4209,256.4,Clear,sky is clear,Medium
2012-12-26 12:00:00,4422,258.1,Clouds,overcast clouds,Medium
2012-12-26 13:00:00,4699,258.93,Clear,sky is clear,Medium
2012-12-26 14:00:00,4935,259.3,Clear,sky is clear,Medium
2012-12-26 15:00:00,5203,259.35,Clear,sky is clear,High
2012-12-26 16:00:00,5489,259.97,Clouds,scattered clouds,High
2012-12-26 17:00:00,5036,258.92,Clouds,few clouds,High
2012-12-26 18:00:00,3838,258.0,Clouds,scattered clouds,Medium
2012-12-26 19:00:00,2796,257.95,Clouds,few clouds,Medium
2012-12-26 20:00:00,2327,257.46,Clouds,broken clouds,Medium
2012-12-26 21:00:00,2010,257.49,Clouds,broken clouds,Medium
2012-12-26 22:00:00,1856,256.9,Clouds,overcast clouds,Low
2012-12-26 23:00:00,1139,256.78,Clouds,broken clouds,Low
2012-12-27 00:00:00,686,255.83,Clouds,scattered clouds,Low
2012-12-27 01:00:00,418,256.27,Clouds,broken clouds,Low
2012-12-27 02:00:00,301,256.57,Clouds,broken clouds,Low
2012-12-27 03:00:00,303,257.12,Clouds,broken clouds,Low
2012-12-27 04:00:00,625,257.32,Clouds,overcast clouds,Low
2012-12-27 05:00:00,2085,257.57,Clouds,overcast clouds,Medium
2012-12-27 06:00:00,4313,257.83,Clouds,overcast clouds,Medium
2012-12-27 07:00:00,4795,258.29,Clouds,overcast clouds,Medium
2012-12-27 08:00:00,4285,258.39,Clouds,overcast clouds,Medium
2012-12-27 09:00:00,4181,258.89,Clouds,overcast clouds,Medium
2012-12-27 10:00:00,4177,259.1,Clouds,broken clouds,Medium
2012-12-27 11:00:00,4434,260.67,Clear,sky is clear,Medium
2012-12-27 12:00:00,4791,262.73,Clouds,scattered clouds,Medium
2012-12-27 13:00:00,4920,263.81,Clouds,few clouds,Medium
2012-12-27 14:00:00,5212,264.36,Clouds,scattered clouds,High
2012-12-27 15:00:00,5352,264.62,Clouds,scattered clouds,High
2012-12-27 16:00:00,5652,264.17,Clear,sky is clear,High
2012-12-27 17:00:00,4654,262.86,Clear,sky is clear,Medium
2012-12-27 18:00:00,3629,261.69,Clear,sky is clear,Medium
2012-12-27 19:00:00,2651,260.96,Clear,sky is clear,Medium
2012-12-27 20:00:00,2387,260.58,Clear,sky is clear,Medium
2012-12-27 21:00:00,2134,260.84,Clouds,scattered clouds,Medium
2012-12-27 22:00:00,1971,260.79,Clouds,broken clouds,Low
2012-12-27 23:00:00,1182,259.53,Clouds,scattered clouds,Low
2012-12-28 00:00:00,652,259.38,Clouds,few clouds,Low
2012-12-28 01:00:00,452,258.28,Clouds,scattered clouds,Low
2012-12-28 02:00:00,346,258.34,Clouds,scattered clouds,Low
2012-12-28 03:00:00,394,258.94,Clouds,broken clouds,Low
2012-12-28 04:00:00,633,259.06,Clouds,broken clouds,Low
2012-12-28 05:00:00,1887,259.49,Clouds,broken clouds,Low
2012-12-28 06:00:00,3913,259.92,Clouds,overcast clouds,Medium
2012-12-28 07:00:00,4353,259.95,Clouds,broken clouds,Medium
2012-12-28 08:00:00,3848,259.81,Clouds,broken clouds,Medium
2012-12-28 09:00:00,3860,260.36,Clouds,overcast clouds,Medium
2012-12-28 10:00:00,3795,261.91,Clouds,broken clouds,Medium
2012-12-28 11:00:00,4471,263.55,Clouds,broken clouds,Medium
2012-12-28 13:00:00,4860,265.78,Clouds,overcast clouds,Medium
2012-12-28 14:00:00,5262,266.14,Clouds,overcast clouds,High
2012-12-28 15:00:00,5372,265.93,Snow,heavy snow,High
2012-12-28 15:00:00,5372,265.93,Haze,haze,High
2012-12-28 16:00:00,5441,266.16,Snow,heavy snow,High
2012-12-28 16:00:00,5441,266.16,Mist,mist,High
2012-12-28 17:00:00,4760,265.97,Snow,heavy snow,Medium
2012-12-28 17:00:00,4760,265.97,Mist,mist,Medium
2012-12-28 18:00:00,4134,265.98,Snow,heavy snow,Medium
2012-12-28 18:00:00,4134,265.98,Mist,mist,Medium
2012-12-28 19:00:00,3138,265.92,Snow,heavy snow,Medium
2012-12-28 19:00:00,3138,265.92,Mist,mist,Medium
2012-12-28 20:00:00,2637,265.92,Snow,heavy snow,Medium
2012-12-28 20:00:00,2637,265.92,Mist,mist,Medium
2012-12-28 21:00:00,2614,265.92,Snow,heavy snow,Medium
2012-12-28 21:00:00,2614,265.92,Mist,mist,Medium
2012-12-28 22:00:00,2335,265.82,Snow,heavy snow,Medium
2012-12-28 22:00:00,2335,265.82,Mist,mist,Medium
2012-12-28 23:00:00,1646,265.73,Snow,heavy snow,Low
2012-12-28 23:00:00,1646,265.73,Mist,mist,Low
2012-12-29 00:00:00,1003,265.62,Snow,heavy snow,Low
2012-12-29 00:00:00,1003,265.62,Mist,mist,Low
2012-12-29 01:00:00,670,265.56,Snow,heavy snow,Low
2012-12-29 01:00:00,670,265.56,Mist,mist,Low
2012-12-29 02:00:00,503,265.27,Snow,heavy snow,Low
2012-12-29 02:00:00,503,265.27,Mist,mist,Low
2012-12-29 03:00:00,357,265.52,Snow,heavy snow,Low
2012-12-29 03:00:00,357,265.52,Mist,mist,Low
2012-12-29 04:00:00,399,265.62,Snow,heavy snow,Low
2012-12-29 04:00:00,399,265.62,Mist,mist,Low
2012-12-29 05:00:00,619,265.51,Snow,heavy snow,Low
2012-12-29 05:00:00,619,265.51,Mist,mist,Low
2012-12-29 06:00:00,1018,265.32,Snow,heavy snow,Low
2012-12-29 07:00:00,1280,265.14,Snow,heavy snow,Low
2012-12-29 07:00:00,1280,265.14,Mist,mist,Low
2012-12-29 08:00:00,1774,265.19,Snow,heavy snow,Low
2012-12-29 08:00:00,1774,265.19,Mist,mist,Low
2012-12-29 09:00:00,2565,265.51,Snow,heavy snow,Medium
2012-12-29 09:00:00,2565,265.51,Mist,mist,Medium
2012-12-29 10:00:00,3055,265.87,Snow,heavy snow,Medium
2012-12-29 10:00:00,3055,265.87,Mist,mist,Medium
2012-12-29 11:00:00,3583,266.68,Snow,heavy snow,Medium
2012-12-29 11:00:00,3583,266.68,Mist,mist,Medium
2012-12-29 12:00:00,3910,267.81,Snow,heavy snow,Medium
2012-12-29 13:00:00,4093,268.27,Snow,heavy snow,Medium
2012-12-29 14:00:00,4240,268.58,Snow,heavy snow,Medium
2012-12-29 14:00:00,4240,268.58,Haze,haze,Medium
2012-12-29 15:00:00,4325,268.34,Snow,heavy snow,Medium
2012-12-29 15:00:00,4325,268.34,Haze,haze,Medium
2012-12-29 16:00:00,4357,267.87,Snow,heavy snow,Medium
2012-12-29 16:00:00,4357,267.87,Haze,haze,Medium
2012-12-29 17:00:00,4522,266.72,Snow,heavy snow,Medium
2012-12-29 18:00:00,4732,265.6,Snow,heavy snow,Medium
2012-12-29 19:00:00,2859,264.56,Mist,mist,Medium
2012-12-29 19:00:00,2859,264.56,Snow,heavy snow,Medium
2012-12-29 20:00:00,2647,263.63,Snow,heavy snow,Medium
2012-12-29 20:00:00,2647,263.63,Mist,mist,Medium
2012-12-29 21:00:00,2429,262.73,Mist,mist,Medium
2012-12-29 21:00:00,2429,262.73,Snow,heavy snow,Medium
2012-12-29 22:00:00,2657,263.07,Mist,mist,Medium
2012-12-29 23:00:00,2419,262.89,Mist,mist,Medium
2012-12-30 00:00:00,1195,263.44,Clouds,broken clouds,Low
2012-12-30 01:00:00,752,264.45,Clouds,overcast clouds,Low
2012-12-30 02:00:00,586,264.76,Snow,heavy snow,Low
2012-12-30 03:00:00,356,264.99,Snow,heavy snow,Low
2012-12-30 04:00:00,270,264.7,Snow,heavy snow,Low
2012-12-30 05:00:00,415,264.52,Snow,heavy snow,Low
2012-12-30 06:00:00,651,264.32,Clouds,overcast clouds,Low
2012-12-30 08:00:00,1337,262.28,Snow,heavy snow,Low
2012-12-30 08:00:00,1337,262.28,Mist,mist,Low
2012-12-30 09:00:00,1997,261.01,Clouds,few clouds,Low
2012-12-30 10:00:00,2930,262.18,Mist,mist,Medium
2012-12-30 10:00:00,2930,262.18,Snow,heavy snow,Medium
2012-12-30 11:00:00,3508,262.87,Snow,heavy snow,Medium
2012-12-30 11:00:00,3508,262.87,Mist,mist,Medium
2012-12-30 12:00:00,3951,263.38,Haze,haze,Medium
2012-12-30 12:00:00,3951,263.38,Snow,heavy snow,Medium
2012-12-30 13:00:00,4644,264.0,Haze,haze,Medium
2012-12-30 13:00:00,4644,264.0,Snow,heavy snow,Medium
2012-12-30 14:00:00,4524,264.19,Snow,heavy snow,Medium
2012-12-30 15:00:00,3717,263.87,Snow,heavy snow,Medium
2012-12-30 16:00:00,3206,263.11,Snow,heavy snow,Medium
2012-12-30 17:00:00,2933,262.31,Clouds,overcast clouds,Medium
2012-12-30 18:00:00,2615,260.83,Clouds,scattered clouds,Medium
2012-12-30 19:00:00,3059,259.91,Clear,sky is clear,Medium
2012-12-30 20:00:00,2277,259.01,Clear,sky is clear,Medium
2012-12-30 21:00:00,1880,258.18,Mist,mist,Low
2012-12-30 22:00:00,1717,257.63,Haze,haze,Low
2012-12-30 23:00:00,1126,256.69,Clear,sky is clear,Low
2012-12-31 01:00:00,374,258.7,Clouds,few clouds,Low
2012-12-31 02:00:00,341,258.7,Clouds,few clouds,Low
2012-12-31 03:00:00,295,255.57,Mist,mist,Low
2012-12-31 04:00:00,483,255.72,Mist,mist,Low
2012-12-31 05:00:00,1421,256.1,Mist,mist,Low
2012-12-31 06:00:00,3092,256.05,Mist,mist,Medium
2012-12-31 06:00:00,3092,256.05,Haze,haze,Medium
2012-12-31 07:00:00,3733,255.79,Mist,mist,Medium
2012-12-31 08:00:00,3382,255.91,Mist,mist,Medium
2012-12-31 08:00:00,3382,255.91,Haze,haze,Medium
2012-12-31 09:00:00,3453,257.54,Mist,mist,Medium
2012-12-31 10:00:00,3540,259.77,Mist,mist,Medium
2012-12-31 11:00:00,4234,262.14,Clouds,scattered clouds,Medium
2012-12-31 12:00:00,4737,263.98,Haze,haze,Medium
2012-12-31 13:00:00,4599,265.56,Clouds,broken clouds,Medium
2012-12-31 14:00:00,4836,266.65,Clouds,broken clouds,Medium
2012-12-31 15:00:00,4976,267.01,Clouds,overcast clouds,Medium
2012-12-31 16:00:00,4965,267.21,Clear,sky is clear,Medium
2012-12-31 17:00:00,4419,266.07,Clear,sky is clear,Medium
2012-12-31 18:00:00,3707,265.18,Clouds,broken clouds,Medium
2012-12-31 19:00:00,3294,265.69,Clouds,broken clouds,Medium
2012-12-31 20:00:00,2888,266.18,Clouds,scattered clouds,Medium
2012-12-31 21:00:00,2588,265.2,Clouds,scattered clouds,Medium
2012-12-31 22:00:00,2293,264.58,Mist,mist,Medium
2012-12-31 23:00:00,1596,264.72,Clouds,few clouds,Low
2013-01-01 00:00:00,1439,263.49,Clouds,broken clouds,Low
2013-01-01 01:00:00,1502,263.78,Clouds,scattered clouds,Low
2013-01-01 02:00:00,933,264.16,Snow,heavy snow,Low
2013-01-01 03:00:00,576,263.95,Clouds,overcast clouds,Low
2013-01-01 04:00:00,372,263.65,Clouds,overcast clouds,Low
2013-01-01 05:00:00,419,262.4,Snow,heavy snow,Low
2013-01-01 06:00:00,640,261.42,Clouds,few clouds,Low
2013-01-01 07:00:00,745,260.66,Clear,sky is clear,Low
2013-01-01 08:00:00,939,260.29,Clouds,few clouds,Low
2013-01-01 09:00:00,1243,260.19,Clouds,few clouds,Low
2013-01-01 10:00:00,1747,260.19,Clear,sky is clear,Low
2013-01-01 11:00:00,2291,260.49,Clouds,few clouds,Medium
2013-01-01 12:00:00,2588,261.1,Clouds,few clouds,Medium
2013-01-01 13:00:00,2927,261.55,Clouds,few clouds,Medium
2013-01-01 14:00:00,3012,261.65,Clouds,few clouds,Medium
2013-01-01 15:00:00,3121,261.54,Clear,sky is clear,Medium
2013-01-01 16:00:00,2864,260.53,Clouds,few clouds,Medium
2013-01-01 17:00:00,2606,259.17,Clouds,few clouds,Medium
2013-01-01 18:00:00,2298,258.5,Clear,sky is clear,Medium
2013-01-01 19:00:00,2154,257.39,Clear,sky is clear,Medium
2013-01-01 20:00:00,1732,256.66,Clear,sky is clear,Low
2013-01-01 21:00:00,1589,255.99,Clear,sky is clear,Low
2013-01-01 22:00:00,1235,255.13,Clear,sky is clear,Low
2013-01-01 23:00:00,845,254.48,Clear,sky is clear,Low
2013-01-02 00:00:00,437,254.39,Clear,sky is clear,Low
2013-01-02 01:00:00,295,253.89,Clear,sky is clear,Low
2013-01-02 02:00:00,243,252.98,Mist,mist,Low
2013-01-02 03:00:00,293,252.58,Clear,sky is clear,Low
2013-01-02 04:00:00,717,252.14,Clear,sky is clear,Low
2013-01-02 05:00:00,2353,250.7,Clear,sky is clear,Medium
2013-01-02 06:00:00,5366,250.32,Clear,sky is clear,High
2013-01-02 07:00:00,5829,251.1,Clear,sky is clear,High
2013-01-02 08:00:00,5110,251.87,Clouds,few clouds,High
2013-01-02 09:00:00,4417,252.84,Haze,haze,Medium
2013-01-02 10:00:00,3892,255.38,Haze,haze,Medium
2013-01-02 11:00:00,4100,257.41,Snow,heavy snow,Medium
2013-01-02 12:00:00,4383,259.46,Clouds,overcast clouds,Medium
2013-01-02 13:00:00,4370,260.62,Clouds,overcast clouds,Medium
2013-01-02 14:00:00,4661,261.13,Snow,heavy snow,Medium
2013-01-02 15:00:00,4836,261.61,Snow,heavy snow,Medium
2013-01-02 15:00:00,4836,261.61,Mist,mist,Medium
2013-01-02 16:00:00,5597,262.18,Snow,heavy snow,High
2013-01-02 16:00:00,5597,262.18,Haze,haze,High
2013-01-02 17:00:00,5191,262.54,Snow,heavy snow,High
2013-01-02 17:00:00,5191,262.54,Haze,haze,High
2013-01-02 18:00:00,3756,263.31,Snow,heavy snow,Medium
2013-01-02 19:00:00,2687,264.13,Clouds,overcast clouds,Medium
2013-01-02 20:00:00,2240,264.62,Clouds,overcast clouds,Medium
2013-01-02 21:00:00,1828,265.29,Clouds,overcast clouds,Low
2013-01-02 22:00:00,1424,265.81,Clouds,overcast clouds,Low
2013-01-02 23:00:00,952,266.1,Clouds,overcast clouds,Low
2013-01-03 01:00:00,349,258.79,Clouds,broken clouds,Low
2013-01-03 02:00:00,276,258.79,Clouds,broken clouds,Low
2013-01-03 04:00:00,729,258.79,Clouds,broken clouds,Low
2013-01-03 05:00:00,2383,258.79,Clouds,broken clouds,Medium
2013-01-03 06:00:00,5390,258.79,Clouds,broken clouds,High
2013-01-03 07:00:00,6431,262.53,Clouds,overcast clouds,High
2013-01-03 09:00:00,4768,263.93,Snow,heavy snow,Medium
2013-01-03 09:00:00,4768,263.93,Mist,mist,Medium
2013-01-03 09:00:00,4768,263.93,Fog,fog,Medium
2013-01-03 10:00:00,4002,263.95,Snow,heavy snow,Medium
2013-01-03 10:00:00,4002,263.95,Mist,mist,Medium
2013-01-03 11:00:00,4280,264.2,Snow,heavy snow,Medium
2013-01-03 11:00:00,4280,264.2,Mist,mist,Medium
2013-01-03 12:00:00,4540,264.81,Snow,heavy snow,Medium
2013-01-03 12:00:00,4540,264.81,Mist,mist,Medium
2013-01-03 13:00:00,4729,264.97,Snow,heavy snow,Medium
2013-01-03 13:00:00,4729,264.97,Mist,mist,Medium
2013-01-03 13:00:00,4729,264.97,Haze,haze,Medium
2013-01-03 14:00:00,4944,265.22,Snow,heavy snow,Medium
2013-01-03 14:00:00,4944,265.22,Mist,mist,Medium
2013-01-03 14:00:00,4944,265.22,Haze,haze,Medium
2013-01-03 15:00:00,5297,265.33,Snow,heavy snow,High
2013-01-03 15:00:00,5297,265.33,Mist,mist,High
2013-01-03 16:00:00,6142,265.16,Snow,heavy snow,High
2013-01-03 16:00:00,6142,265.16,Mist,mist,High
2013-01-03 17:00:00,5782,265.16,Mist,mist,High
