ID,Severity,Start_Time,Start_Lat,Start_Lng,Distance(mi),Traffic_Signal,Sunrise_Sunset
A-2467,2,2016-07-08 02:35:02,37.421124,-122.092476,0.0,False,Night
A-2468,2,2016-07-08 04:00:36,38.403522,-122.768776,0.0,False,Night
A-2469,2,2016-07-08 08:35:06,38.496124,-121.390579,0.0,False,Day
A-2470,2,2016-07-08 08:36:38,38.817383,-121.300316,0.0,False,Day
A-2471,2,2016-07-08 08:54:38,37.06649,-121.219147,0.0,False,Day
A-2472,2,2016-07-08 09:16:14,38.63903,-122.769447,0.0,False,Day
A-2473,3,2016-07-08 09:07:29,37.486977,-121.932587,0.0,False,Day
A-2474,2,2016-07-08 09:03:06,37.06649,-121.219147,0.0,False,Day
A-2475,2,2016-07-08 09:22:23,37.664783,-122.485619,0.0,False,Day
A-2476,3,2016-07-08 09:42:36,37.676552,-122.117531,0.0,False,Day
A-2477,2,2016-07-08 09:50:12,38.004978,-122.038368,0.0,False,Day
A-2478,2,2016-07-08 09:34:10,38.019093,-121.946587,0.0,False,Day
A-2479,2,2016-07-08 09:29:46,38.510448,-121.460121,0.0,False,Day
A-2480,2,2016-07-08 09:23:41,38.623978,-121.417763,0.0,False,Day
A-2481,2,2016-07-08 09:39:20,37.959751,-121.2537,0.0,False,Day
A-2482,2,2016-07-08 09:40:41,37.944038,-121.235229,0.0,False,Day
A-2483,2,2016-07-08 10:02:56,36.761383,-121.752136,0.0,False,Day
A-2484,2,2016-07-08 10:22:25,37.832573,-122.480995,0.0,False,Day
A-2485,3,2016-07-08 10:23:38,37.717979,-121.701424,0.0,False,Day
A-2486,2,2016-07-08 10:08:54,37.001865,-121.53196,0.0,False,Day
A-2487,2,2016-07-08 10:45:42,37.654366,-122.490746,0.0,False,Day
A-2488,2,2016-07-08 10:35:36,37.41072800000001,-121.992172,0.0,False,Day
A-2489,2,2016-07-08 10:34:19,36.593513,-121.831215,0.0,False,Day
A-2490,2,2016-07-08 11:07:03,38.529186,-121.33506,0.0,True,Day
A-2491,2,2016-07-08 11:08:49,38.578369,-121.308044,0.0,False,Day
A-2492,3,2016-07-08 11:09:41,37.583099,-122.05013999999998,0.0,False,Day
A-2493,3,2016-07-08 11:50:07,37.545372,-122.369919,0.0,False,Day
A-2494,3,2016-07-08 11:46:13,38.214226,-122.137756,0.0,False,Day
A-2495,3,2016-07-08 11:49:00,38.185806,-122.135857,0.0,False,Day
A-2496,2,2016-07-08 11:49:46,38.14579000000001,-121.371162,0.0,False,Day
A-2497,2,2016-07-08 11:58:57,37.700405,-122.471291,0.0,False,Day
A-2498,3,2016-07-08 11:58:17,37.672855,-122.467499,0.0,False,Day
A-2499,3,2016-07-08 11:59:02,37.54723,-122.37265,0.0,False,Day
A-2500,3,2016-07-08 12:15:23,37.842594,-122.2976,0.0,False,Day
A-2501,2,2016-07-08 12:06:31,38.003868,-122.042107,0.0,False,Day
A-2502,2,2016-07-08 12:08:58,38.01071500000001,-122.017548,0.0,False,Day
A-2503,2,2016-07-08 12:18:05,37.36372,-121.898003,0.0,False,Day
A-2504,2,2016-07-08 12:20:42,37.256069,-121.871117,0.0,False,Day
A-2505,3,2016-07-08 12:38:14,37.866753,-122.303642,0.0,False,Day
A-2506,3,2016-07-08 12:54:40,37.866089,-122.303436,0.0,False,Day
A-2507,2,2016-07-08 12:44:24,37.145508,-121.98497,0.0,False,Day
A-2508,3,2016-07-08 13:29:08,37.90094000000001,-122.310699,0.0,True,Day
A-2509,2,2016-07-08 13:17:59,37.331429,-121.995651,0.0,True,Day
A-2510,2,2016-07-08 13:34:42,38.39167,-122.529411,0.0,False,Day
A-2511,3,2016-07-08 13:40:00,37.76955,-122.220985,0.0,True,Day
A-2512,2,2016-07-08 13:36:18,36.987423,-121.964951,0.0,True,Day
A-2513,3,2016-07-08 13:34:10,37.364006,-121.84346,0.0,False,Day
A-2514,2,2016-07-08 13:44:08,38.677525,-121.784035,0.0,True,Day
A-2515,3,2016-07-08 13:52:11,38.214577,-122.137947,0.0,False,Day
A-2516,2,2016-07-08 13:47:37,36.963501,-121.990891,0.0,False,Day
A-2517,3,2016-07-08 14:06:37,38.369675,-121.957893,0.0,False,Day
A-2518,2,2016-07-08 14:09:19,36.570255,-121.750008,0.0,False,Day
A-2519,2,2016-07-08 14:12:16,37.898697,-122.515907,0.0,False,Day
A-2520,3,2016-07-08 14:16:21,37.781002,-122.238876,0.0,False,Day
A-2521,3,2016-07-08 14:19:41,37.777473,-122.236794,0.0,False,Day
A-2522,2,2016-07-08 14:12:47,37.36422,-121.90148899999998,0.0,False,Day
A-2523,2,2016-07-08 14:24:20,37.255215,-121.677765,0.0,False,Day
A-2524,2,2016-07-08 14:49:44,38.282982,-122.459213,0.0,False,Day
A-2525,3,2016-07-08 14:53:24,38.606236,-121.508064,0.0,False,Day
A-2526,2,2016-07-08 15:29:53,38.677841,-121.830353,0.0,False,Day
A-2527,3,2016-07-08 15:30:29,38.585411,-121.45063799999998,0.0,False,Day
A-2528,2,2016-07-08 15:32:52,37.75296,-121.351753,0.0,False,Day
A-2529,3,2016-07-08 15:54:15,38.59343,-121.444771,0.0,False,Day
A-2530,3,2016-07-08 15:57:41,38.563847,-121.636665,0.0,False,Day
A-2531,3,2016-07-08 16:22:48,37.763535,-121.418747,0.0,False,Day
A-2532,2,2016-07-08 16:30:05,37.954144,-121.237701,0.0,True,Day
A-2533,2,2016-07-08 16:57:43,38.49324,-121.443115,0.0,False,Day
A-2534,2,2016-07-08 16:44:17,38.775238,-121.261177,0.0,False,Day
A-2535,2,2016-07-08 17:18:55,38.543072,-121.768082,0.0,False,Day
A-2536,3,2016-07-08 17:41:40,37.742325,-121.530136,0.0,False,Day
A-2537,3,2016-07-08 17:42:18,37.757984,-121.453354,0.0,False,Day
A-2538,3,2016-07-08 18:20:34,37.839985,-122.2966,0.0,False,Day
A-2539,2,2016-07-08 18:43:21,37.173901,-121.674606,0.0,False,Day
A-2540,3,2016-07-08 18:44:29,37.851658,-121.282875,0.0,False,Day
A-2541,3,2016-07-08 18:58:23,38.671066,-121.59748799999998,0.0,False,Day
A-2542,3,2016-07-08 19:00:13,37.590881,-121.333588,0.0,False,Day
A-2543,3,2016-07-08 18:55:21,38.816654,-121.189018,0.0,False,Day
A-2544,3,2016-07-08 18:56:04,38.831398,-121.171448,0.0,False,Day
A-2545,3,2016-07-08 19:14:35,37.409012,-121.878883,0.0,False,Day
A-2546,3,2016-07-08 19:14:55,38.551689,-121.699516,0.0,False,Day
A-2547,3,2016-07-08 19:10:55,37.77002,-121.328255,0.0,False,Day
A-2548,3,2016-07-08 19:22:33,37.636875,-122.439697,0.0,False,Day
A-2549,3,2016-07-08 19:21:19,37.491714,-121.919075,0.0,False,Day
A-2550,3,2016-07-08 19:30:29,37.803082,-122.232086,0.0,False,Day
A-2551,2,2016-07-08 19:37:15,38.287922,-121.31015,0.0,False,Day
A-2552,3,2016-07-08 19:52:35,38.636765,-121.494476,0.0,False,Day
A-2553,3,2016-07-08 20:07:57,38.719727,-121.295792,0.0,False,Day
A-2554,2,2016-07-08 20:26:25,38.560318,-121.480171,0.0,False,Day
A-2555,3,2016-07-08 20:22:46,38.553616,-121.474228,0.0,False,Day
A-2556,3,2016-07-08 20:28:29,37.762657,-121.439911,0.0,False,Day
A-2557,3,2016-07-08 20:53:49,38.673672,-121.728584,0.0,False,Night
A-2558,3,2016-07-08 21:02:05,38.641285,-121.471451,0.0,False,Night
A-2559,2,2016-07-08 20:56:18,38.663132,-121.382828,0.0,True,Night
A-2560,2,2016-07-08 20:47:27,37.980366,-121.256676,0.0,False,Night
A-2561,2,2016-07-08 21:04:40,37.900803,-121.221169,0.0,False,Night
A-2562,2,2016-07-08 21:03:22,38.95930900000001,-121.096184,0.0,False,Night
A-2563,2,2016-07-08 20:58:28,39.181824,-121.056892,0.0,False,Night
A-2564,3,2016-07-08 21:01:11,38.645725,-121.37854,0.0,False,Night
A-2565,2,2016-07-08 21:54:08,37.53479,-122.278732,0.0,False,Night
A-2566,2,2016-07-08 21:46:36,37.599125,-122.214806,0.0,False,Night
A-2567,3,2016-07-08 21:45:35,38.55471,-121.687317,0.0,False,Night
A-2568,2,2016-07-08 22:09:10,38.627026,-121.401451,0.0,False,Night
A-2569,3,2016-07-08 22:26:07,38.38042100000001,-121.477669,0.0,False,Night
A-2570,2,2016-07-08 22:33:23,38.474388,-121.408821,0.0,False,Night
A-2571,2,2016-07-08 22:52:56,37.399391,-122.030724,0.0,False,Night
A-2572,2,2016-07-08 22:46:21,38.606709,-121.38298,0.0,True,Night
A-2573,2,2016-07-08 22:53:15,38.660831,-121.337288,0.0,False,Night
A-2574,3,2016-07-08 23:12:17,38.679607,-121.951889,0.0,False,Night
A-2575,2,2016-07-08 23:11:44,38.952015,-121.274506,0.0,False,Night
A-2576,2,2016-07-08 23:17:54,39.131107,-121.044655,0.0,False,Night
A-2577,3,2016-07-08 23:39:31,38.563335,-121.638611,0.0,False,Night
A-2578,3,2016-07-08 23:55:21,37.056789,-120.970146,0.0,False,Night
A-2579,3,2016-07-09 00:14:08,37.631477,-122.084183,0.0,False,Night
A-2580,2,2016-07-09 00:39:17,38.466991,-122.816147,0.0,False,Night
A-2581,2,2016-07-09 00:34:44,37.472118,-122.204514,0.0,True,Night
A-2582,2,2016-07-09 00:32:19,38.269787,-121.302544,0.0,False,Night
A-2583,2,2016-07-09 00:52:41,37.94122700000001,-121.234596,0.0,False,Night
A-2584,3,2016-07-09 01:45:56,38.042713,-122.241486,0.0,False,Night
A-2585,2,2016-07-09 03:05:37,38.018745,-121.94288600000002,0.0,False,Night
A-2586,3,2016-07-09 03:54:32,38.042713,-122.241486,0.0,False,Night
A-2587,3,2016-07-09 05:04:53,37.921417,-122.338692,0.0,False,Night
A-2588,2,2016-07-09 05:44:18,38.318104,-122.481613,0.0,False,Night
A-2589,2,2016-07-09 05:45:58,37.495079,-122.229012,0.0,False,Night
A-2590,2,2016-07-09 05:44:47,37.250488,-121.906227,0.0,False,Night
A-2591,2,2016-07-09 06:10:27,37.503426,-122.244423,0.0,False,Day
A-2592,2,2016-07-09 07:28:14,38.143688,-121.260704,0.0,False,Day
A-2593,3,2016-07-09 07:43:50,37.824085,-122.267754,0.0,False,Day
A-2594,3,2016-07-09 07:43:50,37.48357,-121.936707,0.0,False,Day
A-2595,2,2016-07-09 08:37:58,38.178326,-120.92382,0.0,False,Day
A-2596,2,2016-07-09 07:43:50,37.49625800000001,-122.23317,0.0,False,Day
A-2597,2,2016-07-09 07:43:50,38.11743900000001,-122.288879,0.0,False,Day
A-2598,3,2016-07-09 07:43:50,37.33442700000001,-121.936485,0.0,False,Day
A-2599,2,2016-07-09 10:21:57,37.953571,-121.309471,0.0,False,Day
A-2600,3,2016-07-09 07:43:50,37.943432,-122.480415,0.0,False,Day
A-2601,3,2016-07-09 07:43:50,37.920879,-122.317947,0.0,False,Day
A-2602,2,2016-07-09 11:59:22,37.955875,-121.318451,0.0,False,Day
A-2603,2,2016-07-09 07:43:50,37.32465,-121.900444,0.0,True,Day
A-2604,2,2016-07-09 12:26:16,37.740681,-121.504189,0.0,False,Day
A-2605,2,2016-07-09 12:27:25,37.752041,-121.467834,0.0,False,Day
A-2606,2,2016-07-09 07:43:50,37.998032,-121.806084,0.0,False,Day
A-2607,3,2016-07-09 07:43:50,37.838181,-122.296638,0.0,False,Day
A-2608,2,2016-07-09 14:34:02,37.78323,-121.215897,0.0,False,Day
A-2609,2,2016-07-09 15:27:07,38.605663,-121.408806,0.0,False,Day
A-2610,3,2016-07-09 17:36:32,37.764133,-121.414734,0.0,False,Day
A-2611,3,2016-07-09 18:29:18,38.641293,-121.456917,0.0,False,Day
A-2612,3,2016-07-09 20:23:15,37.632736,-122.437729,0.0,False,Day
A-2613,3,2016-07-09 20:10:19,37.776272,-122.16421499999998,0.0,False,Day
A-2614,2,2016-07-09 20:16:57,37.420315,-121.939934,0.0,False,Day
A-2615,3,2016-07-09 20:07:47,37.74055900000001,-121.58578500000002,0.0,False,Day
A-2616,3,2016-07-09 20:56:50,37.771893,-122.156456,0.0,False,Night
A-2617,3,2016-07-09 21:02:24,37.687485,-122.133484,0.0,False,Night
A-2618,3,2016-07-09 20:58:59,37.68935,-122.105194,0.0,False,Night
A-2619,2,2016-07-09 20:56:01,37.709633,-122.074043,0.0,True,Night
A-2620,3,2016-07-09 20:55:22,37.926357,-122.060768,0.0,False,Night
A-2621,2,2016-07-09 20:54:29,37.179729,-121.994476,0.0,False,Night
A-2622,3,2016-07-09 21:00:02,37.76005900000001,-121.965576,0.0,False,Night
A-2623,3,2016-07-09 20:57:31,37.700802,-121.92276,0.0,False,Night
A-2624,2,2016-07-09 21:13:07,38.01852,-121.329941,0.0,False,Night
A-2625,2,2016-07-09 21:31:21,38.210583,-122.6007,0.0,False,Night
A-2626,2,2016-07-09 21:33:01,37.632198,-122.109955,0.0,False,Night
A-2627,3,2016-07-09 21:31:24,38.623978,-121.417763,0.0,False,Night
A-2628,2,2016-07-09 21:29:47,38.02541400000001,-121.33725,0.0,False,Night
A-2629,3,2016-07-09 21:34:40,37.627132,-122.430923,0.0,False,Night
A-2630,2,2016-07-09 23:21:45,37.723633,-121.919029,0.0,False,Night
A-2631,2,2016-07-10 00:24:35,37.391258,-121.995895,0.0,False,Night
A-2632,2,2016-07-10 01:19:30,37.341419,-121.853584,0.0,False,Night
A-2633,2,2016-07-10 02:37:09,37.703419,-122.125938,0.0,True,Night
A-2634,2,2016-07-10 03:14:46,37.670364,-122.480728,0.0,False,Night
A-2635,2,2016-07-10 03:15:57,37.60012800000001,-122.37686200000002,0.0,False,Night
A-2636,2,2016-07-10 02:55:58,37.295403,-122.084259,0.0,False,Night
A-2637,2,2016-07-10 04:50:24,37.992416,-122.125092,0.0,False,Night
A-2638,3,2016-07-10 04:48:49,37.627369,-122.081245,0.0,False,Night
A-2639,2,2016-07-10 05:40:52,38.551579,-122.650543,0.0,False,Night
A-2640,3,2016-07-10 05:36:39,37.545372,-122.369919,0.0,False,Night
A-2641,2,2016-07-10 05:38:27,38.017426,-121.990463,0.0,False,Night
A-2642,3,2016-07-10 05:37:53,37.395493,-121.907631,0.0,False,Night
A-2643,3,2016-07-10 06:24:56,37.325253,-122.003769,0.0,False,Day
A-2644,2,2016-07-10 06:24:17,38.012596,-122.002274,0.0,False,Day
A-2645,2,2016-07-10 07:27:27,37.635864,-122.403801,0.0,False,Day
A-2646,2,2016-07-10 08:50:56,38.111835,-121.39576,0.0,False,Day
A-2647,3,2016-07-10 07:27:27,37.808498,-122.366852,0.0,False,Day
A-2648,2,2016-07-10 07:27:27,37.483288,-122.18074,0.0,False,Day
A-2649,2,2016-07-10 07:27:27,37.258453,-121.964211,0.0,False,Day
A-2650,3,2016-07-10 07:27:27,38.182751,-122.134422,0.0,False,Day
A-2651,3,2016-07-10 07:27:27,37.492859,-121.948601,0.0,False,Day
A-2652,2,2016-07-10 11:16:36,37.953499,-121.270973,0.0,False,Day
A-2653,2,2016-07-10 11:15:17,38.18920900000001,-121.260902,0.0,False,Day
A-2654,2,2016-07-10 07:27:27,37.252102,-121.677353,0.0,False,Day
A-2655,2,2016-07-10 07:27:27,37.769375,-122.405533,0.0,False,Day
A-2656,2,2016-07-10 12:47:50,37.896225,-122.636688,0.0,False,Day
A-2657,3,2016-07-10 13:08:09,38.664715,-121.355934,0.0,False,Day
A-2658,3,2016-07-10 12:47:50,37.838181,-122.296638,0.0,False,Day
A-2659,3,2016-07-10 12:47:50,37.631477,-122.084183,0.0,False,Day
A-2660,3,2016-07-10 12:47:50,37.866753,-122.303642,0.0,False,Day
A-2661,3,2016-07-10 18:07:02,38.585968,-121.556419,0.0,False,Day
A-2662,3,2016-07-10 20:10:18,37.828934,-122.29377,0.0,False,Day
A-2663,3,2016-07-10 20:48:08,37.353039,-122.107246,0.0,False,Night
A-2664,2,2016-07-10 20:33:27,37.790085,-121.289642,0.0,False,Night
A-2665,3,2016-07-10 20:50:00,37.701363,-121.849533,0.0,False,Night
A-2666,3,2016-07-10 21:15:27,37.627132,-122.430923,0.0,False,Night
A-2667,2,2016-07-10 21:19:46,37.686726,-122.130112,0.0,True,Night
A-2668,2,2016-07-10 22:50:37,38.451542,-122.670639,0.0,False,Night
A-2669,3,2016-07-11 00:13:19,37.507908,-121.968262,0.0,False,Night
A-2670,2,2016-07-11 01:12:19,38.396603000000006,-122.694054,0.0,False,Night
A-2671,2,2016-07-11 01:11:41,37.460377,-122.140938,0.0,False,Night
A-2672,2,2016-07-11 02:12:12,37.801285,-122.424591,0.0,True,Night
A-2673,2,2016-07-11 02:11:34,37.602505,-122.379791,0.0,False,Night
A-2674,3,2016-07-11 02:10:05,37.785709,-122.244514,0.0,False,Night
A-2675,2,2016-07-11 02:43:11,37.386364,-122.264389,0.0,False,Night
A-2676,2,2016-07-11 02:49:53,37.294685,-121.81015,0.0,True,Night
A-2677,2,2016-07-11 03:51:34,38.63903,-122.769447,0.0,False,Night
A-2678,2,2016-07-11 05:06:40,37.132393,-121.633835,0.0,False,Night
A-2679,2,2016-07-11 06:07:57,38.216373,-122.603455,0.0,False,Day
A-2680,2,2016-07-11 08:46:35,38.353054,-122.331436,0.0,True,Day
A-2681,2,2016-07-11 08:00:27,37.759052,-122.028397,0.0,False,Day
A-2682,3,2016-07-11 08:42:03,37.320629,-121.995506,0.0,False,Day
A-2683,2,2016-07-11 08:10:13,37.867481,-121.63839,0.0,False,Day
A-2684,3,2016-07-11 08:31:07,37.74055900000001,-121.58578500000002,0.0,False,Day
A-2685,2,2016-07-11 08:29:23,36.98832700000001,-121.384308,0.0,False,Day
A-2686,2,2016-07-11 08:20:00,38.817383,-121.300316,0.0,False,Day
A-2687,2,2016-07-11 09:28:48,37.281792,-121.808235,0.0,False,Day
A-2688,2,2016-07-11 09:12:46,36.780392,-121.777779,0.0,False,Day
A-2689,2,2016-07-11 09:47:43,38.453529,-122.622757,0.0,False,Day
A-2690,2,2016-07-11 10:10:31,38.021603000000006,-122.539131,0.0,False,Day
A-2691,2,2016-07-11 09:57:32,37.656044,-122.406677,0.0,False,Day
A-2692,2,2016-07-11 10:05:22,37.688808,-122.39070900000002,0.0,False,Day
A-2693,2,2016-07-11 09:56:39,37.59034000000001,-122.361519,0.0,False,Day
A-2694,3,2016-07-11 10:06:45,37.546719,-122.022758,0.0,False,Day
A-2695,2,2016-07-11 09:43:17,37.303005,-121.816765,0.0,False,Day
A-2696,3,2016-07-11 10:06:56,38.686363,-121.33287,0.0,False,Day
A-2697,3,2016-07-11 09:35:13,38.788437,-121.222595,0.0,False,Day
A-2698,3,2016-07-11 10:27:00,37.358383,-121.906975,0.0,False,Day
A-2699,2,2016-07-11 10:16:51,38.661823,-121.536583,0.0,False,Day
A-2700,2,2016-07-11 10:44:42,37.483288,-122.18074,0.0,False,Day
A-2701,3,2016-07-11 10:27:52,37.495384,-121.923294,0.0,False,Day
A-2702,3,2016-07-11 10:55:47,37.838181,-122.296638,0.0,False,Day
A-2703,2,2016-07-11 11:07:38,37.726044,-121.10331,0.0,False,Day
A-2704,2,2016-07-11 11:02:42,37.722588,-121.100273,0.0,False,Day
A-2705,3,2016-07-11 11:20:07,37.993298,-122.301949,0.0,False,Day
A-2706,2,2016-07-11 11:27:22,37.386368,-122.040916,0.0,False,Day
A-2707,3,2016-07-11 11:25:24,37.317062,-121.94059,0.0,False,Day
A-2708,2,2016-07-11 11:43:48,38.468472,-123.008751,0.0,False,Day
A-2709,2,2016-07-11 11:44:36,36.963772,-121.98735,0.0,False,Day
A-2710,2,2016-07-11 11:33:50,37.303005,-121.816765,0.0,False,Day
A-2711,2,2016-07-11 11:49:10,37.296665,-121.810623,0.0,False,Day
A-2712,2,2016-07-11 12:22:21,37.967606,-122.519264,0.0,False,Day
A-2713,2,2016-07-11 12:04:56,37.35236,-121.968605,0.0,True,Day
A-2714,2,2016-07-11 12:26:37,37.119289,-121.626114,0.0,False,Day
A-2715,2,2016-07-11 12:52:50,36.744347,-121.691399,0.0,False,Day
A-2716,2,2016-07-11 12:52:01,37.088932,-121.59922,0.0,False,Day
A-2717,3,2016-07-11 12:52:20,38.641293,-121.456917,0.0,False,Day
A-2718,2,2016-07-11 13:01:36,38.505798,-121.242477,0.0,True,Day
A-2719,2,2016-07-11 13:34:32,37.862591,-122.209557,0.0,False,Day
A-2720,3,2016-07-11 13:27:06,37.785339,-122.192429,0.0,False,Day
A-2721,2,2016-07-11 13:49:24,37.695385,-122.073692,0.0,True,Day
A-2722,3,2016-07-11 14:06:36,37.500111,-121.928589,0.0,False,Day
A-2723,2,2016-07-11 14:17:39,37.590656,-122.242973,0.0,False,Day
A-2724,3,2016-07-11 14:41:07,37.63975900000001,-121.884644,0.0,False,Day
A-2725,2,2016-07-11 14:43:57,39.364655,-121.607895,0.0,True,Day
A-2726,2,2016-07-11 14:54:14,38.449287,-122.725983,0.0,False,Day
A-2727,2,2016-07-11 14:55:49,38.578968,-121.415405,0.0,False,Day
A-2728,2,2016-07-11 14:53:50,39.1982,-121.011093,0.0,False,Day
A-2729,2,2016-07-11 17:05:11,37.83596,-122.476982,0.0,False,Day
A-2730,3,2016-07-11 18:55:18,37.722935,-121.648521,0.0,False,Day
A-2731,2,2016-07-11 19:24:58,38.470619,-122.729507,0.0,False,Day
A-2732,3,2016-07-11 19:27:15,38.146427,-122.216576,0.0,False,Day
A-2733,3,2016-07-11 19:26:40,37.640194,-122.090424,0.0,False,Day
A-2734,2,2016-07-11 21:21:23,37.396908,-120.631355,0.0,False,Night
A-2735,2,2016-07-11 21:37:45,37.620621,-120.541679,0.0,False,Night
A-2736,3,2016-07-11 22:01:42,37.053673,-120.966621,0.0,False,Night
A-2737,2,2016-07-11 22:19:20,39.016598,-122.059464,0.0,False,Night
A-2738,2,2016-07-11 23:23:22,38.651924,-121.390404,0.0,True,Night
A-2739,3,2016-07-11 23:37:37,38.657333,-121.363838,0.0,False,Night
A-2740,2,2016-07-12 00:02:35,36.841221,-121.508652,0.0,False,Night
A-2741,2,2016-07-12 00:03:33,37.452118,-122.126907,0.0,False,Night
A-2742,2,2016-07-12 00:36:01,39.07122,-122.781998,0.0,False,Night
A-2743,2,2016-07-12 00:46:29,38.429764,-122.728889,0.0,True,Night
A-2744,2,2016-07-12 00:49:44,38.429764,-122.728889,0.0,True,Night
A-2745,3,2016-07-12 00:46:28,38.342995,-122.006767,0.0,False,Night
A-2746,3,2016-07-12 01:29:11,37.804214,-122.233566,0.0,True,Night
A-2747,3,2016-07-12 01:08:07,37.415623,-121.913193,0.0,True,Night
A-2748,3,2016-07-12 01:38:54,37.997257,-122.286766,0.0,False,Night
A-2749,2,2016-07-12 01:57:58,38.446655,-122.196915,0.0,False,Night
A-2750,2,2016-07-12 02:20:19,38.713535,-122.919189,0.0,False,Night
A-2751,3,2016-07-12 02:06:21,37.92725,-122.378334,0.0,False,Night
A-2752,3,2016-07-12 03:15:02,37.316952,-121.94017,0.0,False,Night
A-2753,2,2016-07-12 05:23:20,38.518566,-123.24703999999998,0.0,False,Night
A-2754,2,2016-07-12 05:31:29,38.260178,-122.304489,0.0,False,Night
A-2755,2,2016-07-12 05:54:17,38.018837,-121.948029,0.0,False,Night
A-2756,3,2016-07-12 06:32:02,37.716061,-121.707565,0.0,False,Day
A-2757,2,2016-07-12 07:04:15,38.446026,-121.911095,0.0,False,Day
A-2758,2,2016-07-12 07:10:01,37.874855,-122.186584,0.0,False,Day
A-2759,2,2016-07-12 07:31:54,36.965672,-121.998283,0.0,False,Day
A-2760,3,2016-07-12 07:56:55,37.463791,-121.180199,0.0,False,Day
A-2761,2,2016-07-12 08:02:16,37.867409,-122.201035,0.0,False,Day
A-2762,2,2016-07-12 08:28:48,37.744259,-122.387291,0.0,False,Day
A-2763,2,2016-07-12 09:30:57,36.98402,-121.933182,0.0,False,Day
A-2764,2,2016-07-12 09:17:19,37.747532,-121.72686000000002,0.0,False,Day
A-2765,2,2016-07-12 09:16:17,37.694538,-121.718521,0.0,True,Day
A-2766,3,2016-07-12 09:24:51,37.711716,-121.717743,0.0,False,Day
A-2767,2,2016-07-12 10:02:54,37.617031,-122.154434,0.0,False,Day
A-2768,3,2016-07-12 10:19:24,38.216862,-122.13784,0.0,False,Day
A-2769,2,2016-07-12 10:12:33,38.496105,-121.434448,0.0,False,Day
A-2770,3,2016-07-12 10:16:39,37.765034,-121.388123,0.0,False,Day
A-2771,3,2016-07-12 10:15:55,37.77953,-121.315125,0.0,False,Day
A-2772,2,2016-07-12 10:17:50,38.179825,-120.959595,0.0,False,Day
A-2773,3,2016-07-12 10:45:12,37.952862,-122.328003,0.0,False,Day
A-2774,2,2016-07-12 10:41:54,37.45882,-122.137894,0.0,False,Day
A-2775,2,2016-07-12 10:29:54,37.306686,-121.819954,0.0,False,Day
A-2776,3,2016-07-12 10:48:40,37.881908,-122.308258,0.0,False,Day
A-2777,2,2016-07-12 11:14:02,38.207825,-122.155121,0.0,False,Day
A-2778,2,2016-07-12 11:16:23,38.240013,-122.078766,0.0,False,Day
A-2779,3,2016-07-12 11:08:29,37.866844,-122.039131,0.0,False,Day
A-2780,3,2016-07-12 10:57:01,37.85060900000001,-122.02861,0.0,False,Day
A-2781,2,2016-07-12 11:12:05,37.25584,-121.955475,0.0,False,Day
A-2782,3,2016-07-12 11:05:52,37.321117,-121.899887,0.0,False,Day
A-2783,2,2016-07-12 10:55:12,38.01857,-121.895065,0.0,False,Day
A-2784,3,2016-07-12 11:02:26,37.312813,-121.885857,0.0,False,Day
A-2785,2,2016-07-12 11:17:08,36.591431,-121.880325,0.0,False,Day
A-2786,3,2016-07-12 11:01:27,37.74242,-121.531723,0.0,False,Day
A-2787,2,2016-07-12 10:52:58,37.594658,-121.248604,0.0,False,Day
A-2788,3,2016-07-12 11:27:32,37.90094000000001,-122.310699,0.0,True,Day
A-2789,3,2016-07-12 11:21:20,37.648651,-122.096718,0.0,False,Day
A-2790,2,2016-07-12 11:28:31,37.991779,-122.077888,0.0,False,Day
A-2791,3,2016-07-12 11:20:32,37.621433,-122.077316,0.0,False,Day
A-2792,2,2016-07-12 11:29:28,37.33749,-122.059494,0.0,False,Day
A-2793,2,2016-07-12 11:30:20,36.59396,-121.872871,0.0,False,Day
A-2794,3,2016-07-12 11:34:30,38.244255,-122.082726,0.0,False,Day
A-2795,3,2016-07-12 11:33:10,37.929455,-122.060905,0.0,False,Day
A-2796,2,2016-07-12 11:33:47,37.420158,-121.940659,0.0,False,Day
A-2797,3,2016-07-12 11:39:53,37.731983,-122.415413,0.0,False,Day
A-2798,2,2016-07-12 11:40:44,37.431473,-122.168846,0.0,False,Day
A-2799,2,2016-07-12 11:46:30,37.553684,-122.296257,0.0,False,Day
A-2800,3,2016-07-12 11:57:22,37.929455,-122.060905,0.0,False,Day
A-2801,3,2016-07-12 11:47:31,37.56628,-122.041267,0.0,False,Day
A-2802,2,2016-07-12 12:14:03,38.27243,-122.670288,0.0,False,Day
A-2803,2,2016-07-12 12:04:39,37.33749,-122.059494,0.0,False,Day
A-2804,3,2016-07-12 12:15:08,37.547291,-122.02317,0.0,False,Day
A-2805,2,2016-07-12 12:13:25,37.25069000000001,-121.91391000000002,0.0,False,Day
A-2806,3,2016-07-12 12:01:18,37.657974,-121.902954,0.0,False,Day
A-2807,2,2016-07-12 12:16:38,37.60157,-122.379066,0.0,False,Day
A-2808,3,2016-07-12 12:25:21,37.76955,-122.220985,0.0,True,Day
A-2809,3,2016-07-12 12:26:14,37.554943,-121.916428,0.0,False,Day
A-2810,3,2016-07-12 12:18:45,37.403988,-121.877327,0.0,False,Day
A-2811,3,2016-07-12 12:28:27,38.589802,-121.504333,0.0,False,Day
